title,bert-base-uncased,roberta-large,microsoft/deberta-large,facebook/bart-large,xlnet-large-cased,google/electra-large-discriminator,albert-large-v2,Average
Master of the Universe,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,0.03571428571428571,0.05102040816326531
Operation Thunderbolt,0.14285714285714285,0.75,0.7857142857142857,0.75,0.03571428571428571,0.0,0.0,0.35204081632653056
The Godsend,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Last Rites,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184
The Ambassador,0.03571428571428571,0.0,0.0,0.0,0.10714285714285714,0.0,0.07142857142857142,0.030612244897959183
Mata Hari,0.39285714285714285,0.6428571428571429,0.8214285714285714,0.10714285714285714,0.07142857142857142,0.0,0.35714285714285715,0.3418367346938776
Beauty and the Beast,0.0,0.10714285714285714,0.03571428571428571,0.6785714285714286,0.25,0.0,0.10714285714285714,0.1683673469387755
Rumpelstiltskin,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.17346938775510204
Sleeping Beauty,0.03571428571428571,0.0,0.03571428571428571,0.5714285714285714,0.2857142857142857,0.0,0.03571428571428571,0.1377551020408163
The Stud,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.030612244897959186
Spring,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
Not My Type,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.11224489795918367
Echoes,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Journey to the Center of the Earth,0.10714285714285714,0.0,0.0,0.0,0.35714285714285715,0.4642857142857143,0.03571428571428571,0.13775510204081634
In the Shadow,0.2857142857142857,0.6428571428571429,0.0,0.7142857142857143,0.03571428571428571,0.5357142857142857,0.0,0.3163265306122449
The Comeback,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
Child 44,0.21428571428571427,0.17857142857142858,0.0,0.0,0.0,0.5714285714285714,0.0,0.1377551020408163
Widows,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
A Little Chaos,0.10714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.02551020408163265
Innocence,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
Ballermann 6,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12244897959183675
Playground,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07142857142857142
Jonas,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.17857142857142858
The Brain,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.6785714285714286,0.0,0.6785714285714286,0.0,0.27040816326530615
Siegfried,0.25,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.04591836734693877
Manta,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.25,0.10204081632653061
Phoenix,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07653061224489796
Alienator,0.32142857142857145,0.9642857142857143,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,0.3469387755102041
App,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Born Killers,0.32142857142857145,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.22959183673469388
Ants in the Pants,0.75,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.1326530612244898
The Pirates,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.04081632653061224
Innocence,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.030612244897959183
Heat,0.10714285714285714,0.5357142857142857,0.8928571428571429,0.4642857142857143,0.07142857142857142,0.0,0.0,0.2959183673469388
Hurricane,0.6071428571428571,0.0,0.0,0.0,0.25,0.0,0.03571428571428571,0.12755102040816327
Palooka,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.10714285714285714,0.0,0.03571428571428571,0.14285714285714285,0.3163265306122449
Law and Order,0.10714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571
Law and Order,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.09183673469387756
Patrick,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
Pursuit,0.17857142857142858,0.8214285714285714,0.8928571428571429,0.2857142857142857,0.0,0.0,0.0,0.3112244897959183
Pursuit,0.4642857142857143,0.8214285714285714,0.8928571428571429,0.25,0.0,0.0,0.10714285714285714,0.36224489795918363
Rhubarb,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.10714285714285714
The Great Man Votes,0.10714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.03571428571428571
The Rig,0.2857142857142857,0.5,0.8214285714285714,0.25,0.03571428571428571,0.0,0.0,0.27040816326530615
The Way,0.0,0.5,0.8571428571428571,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.26530612244897955
Walter,0.6785714285714286,0.0,0.0,0.0,0.03571428571428571,0.0,0.42857142857142855,0.16326530612244897
Moscow,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.025510204081632654
Time to Love,0.32142857142857145,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.06122448979591837
Tomboy,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10714285714285714
It Takes Two,0.5,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.08673469387755102
Last Resort,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.061224489795918366
Desperate Characters,0.10714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.030612244897959183
Little White Lie,0.0,0.0,0.0,0.0,0.6071428571428571,0.07142857142857142,0.0,0.09693877551020406
Loaded,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.2857142857142857,0.09693877551020409
Young Love,0.5,0.0,0.0,0.0,0.03571428571428571,0.0,0.17857142857142858,0.10204081632653061
Bastards,0.4642857142857143,0.8928571428571429,0.7857142857142857,0.17857142857142858,0.14285714285714285,0.32142857142857145,0.03571428571428571,0.40306122448979587
The Big Steal,0.25,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.05612244897959184
Baby Love,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1326530612244898
Cheatin',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cannibal Girls,0.75,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14795918367346936
Echoes,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Rafferty and the Gold Dust Twins,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.13775510204081634
Cut Bank,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
French Postcards,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.08673469387755102
Beach House,0.6428571428571429,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.1173469387755102
Longshot,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09693877551020406
Guten,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.06632653061224489
Rich Girl,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.015306122448979591
Ellie,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.01020408163265306
Under the Boardwalk,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1020408163265306
The First Time,0.35714285714285715,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06122448979591837
The Border,0.0,0.35714285714285715,0.8571428571428571,0.10714285714285714,0.0,0.0,0.0,0.18877551020408162
Borderline,0.35714285714285715,0.4642857142857143,0.8214285714285714,0.7857142857142857,0.03571428571428571,0.6071428571428571,0.0,0.4387755102040816
Sleeping Dogs,0.07142857142857142,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427
Electricity,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0663265306122449
Far from Men,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.01020408163265306
Dudes,0.75,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.12244897959183673
The Barber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good Deeds,0.75,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.1326530612244898
Mine,0.0,0.0,0.0,0.0,0.5714285714285714,0.07142857142857142,0.03571428571428571,0.09693877551020406
Sylvia,0.6785714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714
The Last Mile,0.07142857142857142,0.03571428571428571,0.0,0.2857142857142857,0.03571428571428571,0.5357142857142857,0.0,0.1377551020408163
Frankenstein 1970,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.11224489795918367
September 1955,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.04081632653061224
King Lear,0.03571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.02551020408163265
King Lear,0.03571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.02551020408163265
Nightmares,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061
The Outsider,0.4642857142857143,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.0,0.2857142857142857,0.0,0.13265306122448978
The Outsider,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0663265306122449
The Outsider,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0663265306122449
The System,0.0,0.17857142857142858,0.0,0.6428571428571429,0.0,0.5714285714285714,0.0,0.1989795918367347
Seve,0.42857142857142855,0.0,0.0,0.0,0.75,0.07142857142857142,0.03571428571428571,0.1836734693877551
Breathe,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.10204081632653061
Spiders,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
Rommel,0.03571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.17857142857142858,0.32142857142857145,0.03571428571428571,0.4693877551020408
Outcast,0.0,0.8214285714285714,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.260204081632653
Riot,0.0,0.8214285714285714,0.8214285714285714,0.10714285714285714,0.0,0.0,0.0,0.25
Threshold,0.39285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.10714285714285714,0.09183673469387754
Cannabis,0.07142857142857142,0.9285714285714286,0.8214285714285714,0.8214285714285714,0.07142857142857142,0.2857142857142857,0.0,0.42857142857142855
Lage Raho Munna Bhai,0.75,0.0,0.0,0.0,0.0,0.10714285714285714,0.6071428571428571,0.20918367346938774
Obsession,0.0,0.10714285714285714,0.03571428571428571,0.5714285714285714,0.0,0.5,0.0,0.17346938775510204
The Age of Adaline,0.32142857142857145,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.056122448979591844
Lovesick,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08163265306122448
Danny Collins,0.75,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12755102040816327
Diamond Head,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.015306122448979591
Sea of Sand,0.0,0.03571428571428571,0.0,0.17857142857142858,0.0,0.2857142857142857,0.03571428571428571,0.07653061224489796
The Snorkel,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Lost,0.0,0.03571428571428571,0.0,0.6785714285714286,0.0,0.42857142857142855,0.0,0.16326530612244897
River Beat,0.25,0.07142857142857142,0.0,0.25,0.07142857142857142,0.4642857142857143,0.0,0.15816326530612246
The Black Cat,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Bad Boys,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.061224489795918366
A Royal Night Out,0.17857142857142858,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.030612244897959186
Nevada,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571
Kite,0.6785714285714286,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.5357142857142858
Honig im Kopf,0.7142857142857143,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.21428571428571427,0.14285714285714285
Mother's Day,0.2857142857142857,0.0,0.0,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.0,0.15306122448979592
Man Up,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.12244897959183675
All I Want for Christmas,0.03571428571428571,0.2857142857142857,0.07142857142857142,0.6785714285714286,0.14285714285714285,0.0,0.14285714285714285,0.19387755102040813
Kidnapped,0.0,0.10714285714285714,0.8571428571428571,0.10714285714285714,0.0,0.21428571428571427,0.0,0.18367346938775508
Kidnapped,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.21428571428571427,0.5,0.12244897959183673
The Ceremony,0.21428571428571427,0.0,0.03571428571428571,0.35714285714285715,0.0,0.4642857142857143,0.0,0.15306122448979595
Sweet Home,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Secrets,0.32142857142857145,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.06122448979591837
The Chase,0.0,0.14285714285714285,0.03571428571428571,0.4642857142857143,0.0,0.5714285714285714,0.0,0.17346938775510204
Shoot to Kill,0.0,0.03571428571428571,0.0,0.6785714285714286,0.0,0.6071428571428571,0.0,0.18877551020408162
Mr. Robinson,0.75,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.12244897959183673
Woman on the Run,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.75,0.14285714285714285,0.39285714285714285,0.0,0.22959183673469385
Control,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.25,0.09693877551020409
Gang Busters,0.0,0.21428571428571427,0.03571428571428571,0.7857142857142857,0.0,0.5,0.0,0.2193877551020408
Hearts and Armour,0.0,0.5714285714285714,0.8214285714285714,0.14285714285714285,0.0,0.07142857142857142,0.0,0.22959183673469385
Rose,0.32142857142857145,0.0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.25,0.0,0.10714285714285714
Testament of Youth,0.21428571428571427,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.09693877551020406
Emmanuelle 4,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.030612244897959183
Night Monster,0.35714285714285715,0.0,0.03571428571428571,0.0,0.25,0.0,0.03571428571428571,0.09693877551020406
Far from the Madding Crowd,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Overnight,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.11224489795918367
Kriminal,0.0,0.8214285714285714,0.8214285714285714,1.0,0.0,0.5357142857142857,0.0,0.4540816326530612
Samson and the Slave Queen,0.39285714285714285,0.6785714285714286,0.7857142857142857,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.35714285714285715,0.36224489795918363
Catherine of Russia,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.25,0.07142857142857142
Wartime,0.10714285714285714,0.9642857142857143,0.07142857142857142,0.6785714285714286,0.17857142857142858,0.4642857142857143,0.21428571428571427,0.38265306122448983
Nothing Personal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy the Kid,0.21428571428571427,0.21428571428571427,0.03571428571428571,0.5,0.21428571428571427,0.0,0.0,0.16836734693877548
Regret,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05612244897959184
The Dea,0.0,0.7142857142857143,0.8571428571428571,0.21428571428571427,0.0,0.0,0.0,0.25510204081632654
Pump,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.061224489795918366
Variety,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
Resistance,0.0,0.0,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.12244897959183673
1915,0.25,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.04081632653061224
Ride,0.5,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.12244897959183675
Partisan,0.6071428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.1020408163265306
Hush,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Infini,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224
High Road,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09183673469387754
Pitch Perfect 2,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.061224489795918366
The Tartars,0.0,0.5,0.9285714285714286,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.2755102040816327
The Trap,0.0,0.21428571428571427,0.03571428571428571,0.6071428571428571,0.0,0.6071428571428571,0.0,0.20918367346938774
Strictly Dishonorable,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
The Spiral Staircase,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184
Dead Girl,0.32142857142857145,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.07142857142857142
U.S.A.,0.5,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.08673469387755102
Macbeth,0.4642857142857143,0.75,0.8214285714285714,0.14285714285714285,0.10714285714285714,0.0,0.03571428571428571,0.33163265306122447
Der Schatz,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
You're Darn Tootin',0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12244897959183675
Addicted,0.4642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07653061224489796
Devil's Island,0.5714285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.1020408163265306
Devil's Island,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Nightingale,0.4642857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.10714285714285714,0.09183673469387754
Seven Sweethearts,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
Smilin' Through,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Accused,0.0,0.6785714285714286,0.0,0.8214285714285714,0.0,0.6071428571428571,0.0,0.3010204081632653
The Good Lie,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
The Texas Rangers,0.42857142857142855,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.03571428571428571,0.0,0.03571428571428571,0.17346938775510207
Carol,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.12244897959183675
Number One,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03061224489795918
Accused,0.5714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.08673469387755102
For Love or Money,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bootleggers,0.7142857142857143,0.07142857142857142,0.0,0.7857142857142857,0.0,0.6428571428571429,0.17857142857142858,0.34183673469387754
You Don't Choose Your Family,0.5357142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.15816326530612246
Shatter,0.07142857142857142,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.19387755102040813
The Happening,0.4642857142857143,0.0,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.09693877551020409
Maggie,0.6785714285714286,0.0,0.0,0.0,0.14285714285714285,0.0,0.32142857142857145,0.16326530612244897
Hot Pursuit,0.32142857142857145,0.7857142857142857,0.7857142857142857,0.25,0.0,0.03571428571428571,0.14285714285714285,0.33163265306122447
The Mad,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.12244897959183673
Me and the Kid,0.7857142857142857,0.10714285714285714,0.03571428571428571,0.35714285714285715,0.42857142857142855,0.03571428571428571,0.2857142857142857,0.29081632653061223
Mikey,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306
The Bear,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.03571428571428571,0.08673469387755102
Sparkle,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.01020408163265306
The Fencer,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.1020408163265306
Hurricane,0.5,0.8571428571428571,0.75,0.17857142857142858,0.14285714285714285,0.0,0.07142857142857142,0.35714285714285715
Suzanne,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.015306122448979591
Bulldog Drummond's Secret Police,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man of the Year,0.7142857142857143,0.8571428571428571,0.8928571428571429,0.21428571428571427,0.0,0.0,0.17857142857142858,0.40816326530612246
Pony Express,0.10714285714285714,1.0,0.5357142857142857,0.8214285714285714,0.2857142857142857,0.0,0.0,0.39285714285714285
Just a Gigolo,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.00510204081632653
The Survivor,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
Dark Horse,0.0,0.0,0.10714285714285714,0.0,0.35714285714285715,0.0,0.14285714285714285,0.08673469387755103
Sweet Sixteen,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
The Flight,0.14285714285714285,0.2857142857142857,0.0,0.17857142857142858,0.0,0.21428571428571427,0.0,0.1173469387755102
The Beginning,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.02040816326530612
Oblomov,0.7142857142857143,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.17857142857142858,0.14795918367346936
The Duel,0.39285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.10714285714285714
My Love,0.5,0.0,0.0,0.0,0.03571428571428571,0.0,0.17857142857142858,0.10204081632653061
The Cow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blackbird,0.35714285714285715,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.05612244897959184
Radio Day,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.02551020408163265
Dura,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.08163265306122448
Wittering and Zigo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Martian,0.10714285714285714,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.09693877551020406
Morgan,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.4642857142857143,0.16326530612244897
Holiday,0.03571428571428571,0.6785714285714286,0.8214285714285714,0.10714285714285714,0.0,0.0,0.0,0.2346938775510204
Nobody's Perfect,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.10714285714285714
A Hard Day,0.03571428571428571,0.5714285714285714,0.8214285714285714,0.7857142857142857,0.0,0.6428571428571429,0.0,0.4081632653061224
Child's Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woman in a Dressing Gown,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02040816326530612
Tiger Bay,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.09693877551020409
Youth,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.09693877551020409
No Trees in the Street,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.02040816326530612
A Man Could Get Killed,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
Wake Up Sid,0.7142857142857143,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.16326530612244897
Lakshya,0.25,0.5357142857142857,0.75,0.9642857142857143,0.14285714285714285,0.0,0.2857142857142857,0.4183673469387755
Iqbal,0.4642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.39285714285714285,0.12755102040816327
Ghulam,0.42857142857142855,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.6071428571428571,0.6071428571428571,0.2755102040816326
Survivor,0.0,0.8571428571428571,0.8214285714285714,0.21428571428571427,0.0,0.0,0.0,0.2704081632653061
Ten Little Indians,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.0663265306122449
The Commander,0.03571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.03571428571428571,0.2857142857142857,0.0,0.4387755102040816
L'Homme en,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02551020408163265
Sarkar,0.35714285714285715,0.5357142857142857,0.7142857142857143,0.9642857142857143,0.03571428571428571,0.0,0.25,0.40816326530612246
Hulchul,0.75,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.39285714285714285,0.18367346938775508
A Love Story,0.2857142857142857,0.75,0.6785714285714286,0.6785714285714286,0.03571428571428571,0.0,0.35714285714285715,0.3979591836734694
Spy,0.0,0.8214285714285714,0.8214285714285714,0.9285714285714286,0.0,0.5,0.0,0.4387755102040816
Melody,0.2857142857142857,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.04591836734693877
Department Store,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1173469387755102
Matilda,0.07142857142857142,0.6071428571428571,0.07142857142857142,0.8214285714285714,0.14285714285714285,0.39285714285714285,0.10714285714285714,0.31632653061224486
Tempest,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.16326530612244897
Tutto tutto niente niente,0.7857142857142857,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.12244897959183673
See You Tomorrow,0.10714285714285714,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571
She's Funny That Way,0.8214285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.14795918367346936
Vessel,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.05102040816326531
Convict,0.14285714285714285,0.9285714285714286,0.8571428571428571,0.9642857142857143,0.10714285714285714,0.5357142857142857,0.0,0.5051020408163265
The Nun,0.6071428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.09693877551020406
Spring,0.5357142857142857,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.14285714285714285,0.11224489795918366
The Last Outlaw,0.2857142857142857,1.0,0.8571428571428571,0.4642857142857143,0.07142857142857142,0.0,0.0,0.38265306122448983
Taxi,0.7142857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.7142857142857143,0.20918367346938777
Cannon for Cordoba,0.0,0.35714285714285715,0.8928571428571429,0.10714285714285714,0.0,0.0,0.0,0.19387755102040818
Robbery,0.17857142857142858,0.7142857142857143,0.0,0.7857142857142857,0.0,0.5357142857142857,0.0,0.3163265306122449
Secret Mission,0.5357142857142857,0.17857142857142858,0.0,0.14285714285714285,0.07142857142857142,0.25,0.0,0.1683673469387755
